PlayerId,Name,Age,Photo,Nationality,Flag,OverallRating,Potential,Club,ClubLogo,Value,Wage,InternationalReputation,Skill,JerseyNumber,ContractValidUntil,Height,Weight,NPassing,NBallControl,NAdjustedAgility,NStamina,NStrength,NPositioning,GKPenalties,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,BestPosition,BestOverallRating,ReleaseClause
221992,H. Lozano,24,https://cdn.sofifa.com/players/221/992/20_60.png,Mexico,https://cdn.sofifa.com/flags/mx.png,80,83,Napoli,https://cdn.sofifa.com/teams/48/light_30.png,19M,66K,3,4,11,2024,5'9,154lbs,73,80,92,76,57,78,73,11,10,14,14,10,CAM,81,33.7M
229668,Mario Hermoso,25,https://cdn.sofifa.com/players/229/668/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,80,83,Atlético Madrid,https://cdn.sofifa.com/teams/240/light_30.png,16.5M,51K,1,2,22,2024,6'0,165lbs,73,76,75,76,79,64,45,13,8,10,5,8,CB,82,35.1M
235243,M. de Ligt,20,https://cdn.sofifa.com/players/235/243/20_60.png,Netherlands,https://cdn.sofifa.com/flags/nl.png,85,92,Juventus,https://cdn.sofifa.com/teams/45/light_30.png,49.5M,80K,3,2,4,2024,6'2,196lbs,72,76,66,76,88,44,40,12,11,11,12,10,CB,87,91.6M
240130,a‰der Militao,22,https://cdn.sofifa.com/players/240/130/20_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,80,87,Real Madrid,https://cdn.sofifa.com/teams/243/light_30.png,19M,115K,1,2,3,2025,6'1,172lbs,70,71,75,85,77,64,60,11,8,15,12,15,CB,82,42.8M
193133,J. Larsen,29,https://cdn.sofifa.com/players/193/133/20_60.png,Denmark,https://cdn.sofifa.com/flags/dk.png,75,75,Udinese,https://cdn.sofifa.com/teams/55/light_30.png,6.5M,18K,1,3,19,2022,6'0,181lbs,72,75,75,86,74,71,50,7,8,12,7,9,RM,75,11.7M
211385,R. Durmisi,26,https://cdn.sofifa.com/players/211/385/20_60.png,Denmark,https://cdn.sofifa.com/flags/dk.png,74,77,Lazio,https://cdn.sofifa.com/teams/46/light_30.png,6M,39K,1,3,39,2023,5'6,148lbs,70,73,76,78,55,60,40,10,6,6,11,11,LWB,75,10.7M
197756,J. Ayew,28,https://cdn.sofifa.com/players/197/756/20_60.png,Ghana,https://cdn.sofifa.com/flags/gh.png,77,77,Crystal Palace,https://cdn.sofifa.com/teams/1799/light_30.png,9M,59K,2,4,9,2022,6'0,179lbs,72,78,77,77,74,76,74,6,8,7,16,8,ST,77,17.1M
234574,Diogo Dalot,21,https://cdn.sofifa.com/players/234/574/20_60.png,Portugal,https://cdn.sofifa.com/flags/pt.png,76,85,Manchester United,https://cdn.sofifa.com/teams/11/light_30.png,11M,56K,1,3,20,2023,6'0,168lbs,71,75,77,74,74,70,43,10,6,10,6,8,RB,76,23.1M
199633,M. Lowton,31,https://cdn.sofifa.com/players/199/633/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,75,75,Burnley,https://cdn.sofifa.com/teams/1796/light_30.png,4.8M,42K,1,2,2,2021,5'11,172lbs,73,73,66,74,71,66,49,11,6,6,13,7,RB,75,9.1M
189860,Kiko Femena­a,29,https://cdn.sofifa.com/players/189/860/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,76,76,Watford,https://cdn.sofifa.com/teams/1795/light_30.png,6.5M,18K,1,3,21,2021,5'9,134lbs,71,76,77,78,63,67,60,16,15,7,15,11,RB,76,11.7M
225475,Hernani,26,https://cdn.sofifa.com/players/225/475/20_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,75,79,Parma,https://cdn.sofifa.com/teams/50/light_30.png,7.5M,27K,1,3,23,2023,6'2,170lbs,74,74,65,67,68,69,72,9,13,13,11,7,CDM,76,14.1M
169705,R. Bertrand,30,https://cdn.sofifa.com/players/169/705/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,78,78,Southampton,https://cdn.sofifa.com/teams/17/light_30.png,8M,50K,2,3,3,2021,5'10,187lbs,74,77,76,72,67,63,52,11,13,15,10,15,LB,78,15.2M
238463,A. Haidara,22,https://cdn.sofifa.com/players/238/463/20_60.png,Mali,https://cdn.sofifa.com/flags/ml.png,74,82,RB Leipzig,https://cdn.sofifa.com/teams/112172/light_30.png,8M,34K,1,3,8,2023,5'9,159lbs,72,78,71,79,64,72,62,7,11,8,7,10,CAM,76,15.2M
222077,M. Locatelli,22,https://cdn.sofifa.com/players/222/077/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,78,84,Sassuolo,https://cdn.sofifa.com/teams/111974/light_30.png,13M,27K,1,3,73,2023,5'11,154lbs,77,79,60,72,68,57,60,11,12,11,10,15,CDM,79,24.7M
202685,S. Zaza,29,https://cdn.sofifa.com/players/202/685/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,77,77,Torino,https://cdn.sofifa.com/teams/54/light_30.png,9M,48K,2,4,11,2023,6'1,185lbs,64,76,73,70,86,78,79,7,13,9,7,9,ST,77,15.3M
213400,D. Laxalt,27,https://cdn.sofifa.com/players/213/400/20_60.png,Uruguay,https://cdn.sofifa.com/flags/uy.png,77,77,Milan,https://cdn.sofifa.com/teams/47/light_30.png,9.5M,38K,2,4,93,2022,5'10,157lbs,76,77,86,91,55,68,49,10,12,10,9,8,LM,77,16.2M
212218,A. Laporte,26,https://cdn.sofifa.com/players/212/218/20_60.png,France,https://cdn.sofifa.com/flags/fr.png,87,90,Manchester City,https://cdn.sofifa.com/teams/10/light_30.png,56M,200K,2,2,14,2024,6'2,187lbs,75,78,61,72,85,54,44,10,11,5,14,5,CB,88,107.8M
199715,Vitolo,30,https://cdn.sofifa.com/players/199/715/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,79,79,Atlético Madrid,https://cdn.sofifa.com/teams/240/light_30.png,12M,55K,2,3,20,2022,6'1,174lbs,78,80,75,76,79,78,74,11,16,8,14,16,LM,79,24.6M
221695,G. Donsah,24,https://cdn.sofifa.com/players/221/695/20_60.png,Ghana,https://cdn.sofifa.com/flags/gh.png,70,76,Bologna,https://cdn.sofifa.com/teams/189/light_30.png,2.4M,15K,1,3,6,2022,5'9,176lbs,71,74,73,79,70,62,58,14,12,7,7,12,CM,72,4.8M
226592,J. Jankto,24,https://cdn.sofifa.com/players/226/592/20_60.png,Czech Republic,https://cdn.sofifa.com/flags/cz.png,74,80,Sampdoria,https://cdn.sofifa.com/teams/1837/light_30.png,7.5M,15K,2,4,14,2023,5'11,163lbs,74,75,75,69,58,74,50,7,16,9,14,15,CAM,76,15M
207791,Y. Poulsen,26,https://cdn.sofifa.com/players/207/791/20_60.png,Denmark,https://cdn.sofifa.com/flags/dk.png,78,80,RB Leipzig,https://cdn.sofifa.com/teams/112172/light_30.png,12.5M,54K,2,3,9,2022,6'4,185lbs,67,75,78,86,78,81,58,6,11,15,14,8,ST,79,22.2M
6908,D. Stankovic,33,https://cdn.sofifa.com/players/006/908/13_60.png,Serbia,https://cdn.sofifa.com/flags/rs.png,78,78,Inter,https://cdn.sofifa.com/teams/44/light_30.png,2.7M,30K,3,3,5,2013,5'11,165lbs,83,85,51,33,75,64,72,7,7,15,9,9,CAM,78,
202489,D. Bisoli,26,https://cdn.sofifa.com/players/202/489/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,71,73,Brescia,https://cdn.sofifa.com/teams/190/light_30.png,2.8M,22K,1,3,25,2024,5'11,165lbs,71,72,70,74,60,65,55,15,14,9,15,11,CAM,73,5.3M
205391,S. Mea¯tae,26,https://cdn.sofifa.com/players/205/391/20_60.png,France,https://cdn.sofifa.com/flags/fr.png,76,79,Torino,https://cdn.sofifa.com/teams/54/light_30.png,9.5M,39K,1,3,23,2023,6'2,176lbs,78,80,65,79,80,71,55,13,7,7,13,11,CM,78,16.9M
199254,Joao Pedro,28,https://cdn.sofifa.com/players/199/254/20_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,79,79,Cagliari,https://cdn.sofifa.com/teams/1842/light_30.png,13M,44K,1,4,10,2023,6'0,161lbs,77,82,72,75,57,81,74,14,16,7,11,12,CF,79,22.1M
243282,D. McNeil,20,https://cdn.sofifa.com/players/243/282/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,78,86,Burnley,https://cdn.sofifa.com/teams/1796/light_30.png,15.5M,41K,1,3,11,2023,6'0,154lbs,75,79,76,77,65,73,62,6,14,14,12,14,LM,79,32.6M
236499,Douglas Luiz,22,https://cdn.sofifa.com/players/236/499/20_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,75,83,Aston Villa,https://cdn.sofifa.com/teams/2/light_30.png,9M,38K,1,3,6,2023,5'10,154lbs,75,75,68,73,68,52,44,12,6,13,10,7,CDM,76,18.9M
213666,R. Loftus-Cheek,24,https://cdn.sofifa.com/players/213/666/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,78,84,Chelsea,https://cdn.sofifa.com/teams/5/light_30.png,14M,70K,1,4,12,2024,6'3,194lbs,83,81,68,74,83,79,45,11,7,12,15,13,CAM,80,29.4M
212823,Gabriel Barbosa,22,https://cdn.sofifa.com/players/212/823/20_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,81,85,Inter,https://cdn.sofifa.com/teams/44/light_30.png,23.5M,70K,2,4,35,2024,5'10,150lbs,72,84,81,83,59,85,85,10,7,9,9,9,CF,80,41.7M
192073,A. Bertolacci,29,https://cdn.sofifa.com/players/192/073/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,73,73,Sampdoria,https://cdn.sofifa.com/teams/1837/light_30.png,3.8M,17K,2,3,91,2020,5'10,159lbs,76,76,68,65,61,72,56,7,8,7,7,9,CM,73,6.8M
199503,G. Xhaka,27,https://cdn.sofifa.com/players/199/503/20_60.png,Switzerland,https://cdn.sofifa.com/flags/ch.png,80,81,Arsenal,https://cdn.sofifa.com/teams/1/light_30.png,15M,80K,3,3,34,2023,6'1,176lbs,79,80,51,82,79,67,63,7,8,11,7,13,CDM,80,29.6M
179844,Diego Costa,31,https://cdn.sofifa.com/players/179/844/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,80,80,Atlético Madrid,https://cdn.sofifa.com/teams/240/light_30.png,13.5M,63K,4,2,19,2021,6'2,183lbs,64,79,68,73,92,80,75,11,13,12,8,11,ST,80,27.7M
168312,I. Abate,31,https://cdn.sofifa.com/players/168/312/19_60.png,Italy,https://cdn.sofifa.com/flags/it.png,77,77,Milan,https://cdn.sofifa.com/teams/47/light_30.png,6M,70K,2,3,20,2023,5'11,161lbs,74,75,79,76,69,74,48,3,3,5,3,3,RWB,76,10.2M
215330,J. Correa,25,https://cdn.sofifa.com/players/215/330/20_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,81,84,Lazio,https://cdn.sofifa.com/teams/46/light_30.png,22.5M,73K,1,4,11,2024,6'2,170lbs,81,86,84,76,74,79,57,11,10,7,8,8,CAM,83,39.9M
204760,C. Taylor,26,https://cdn.sofifa.com/players/204/760/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,77,78,Burnley,https://cdn.sofifa.com/teams/1796/light_30.png,9M,48K,1,3,3,2024,5'11,154lbs,73,74,69,77,74,63,45,13,6,14,13,8,LB,77,17.8M
216435,S. Lobotka,25,https://cdn.sofifa.com/players/216/435/20_60.png,Slovakia,https://cdn.sofifa.com/flags/sk.png,78,83,Napoli,https://cdn.sofifa.com/teams/48/light_30.png,13.5M,57K,1,4,68,2024,5'7,141lbs,79,82,67,85,56,67,56,10,7,16,13,14,CM,80,24M
169706,J. Cork,31,https://cdn.sofifa.com/players/169/706/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,77,77,Burnley,https://cdn.sofifa.com/teams/1796/light_30.png,6.5M,48K,2,3,4,2021,6'0,165lbs,73,75,52,88,76,63,60,13,11,16,6,6,CDM,77,12.4M
225439,R. Mandragora,23,https://cdn.sofifa.com/players/225/439/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,74,80,Udinese,https://cdn.sofifa.com/teams/55/light_30.png,7.5M,14K,1,3,38,2023,6'0,168lbs,77,76,60,73,72,62,52,13,14,9,14,16,CDM,77,15M
221660,V. Lindela¶f,25,https://cdn.sofifa.com/players/221/660/20_60.png,Sweden,https://cdn.sofifa.com/flags/se.png,80,84,Manchester United,https://cdn.sofifa.com/teams/11/light_30.png,17M,100K,2,3,2,2024,6'2,176lbs,76,76,64,77,75,51,54,12,16,8,7,9,CDM,82,33.6M
21146,M. Carrick,35,https://cdn.sofifa.com/players/021/146/18_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,79,79,Manchester United,https://cdn.sofifa.com/teams/11/light_30.png,3M,90K,3,2,16,2018,6'2,163lbs,81,79,48,59,64,66,64,13,12,11,15,9,CM,78,5.5M
206516,W. Hughes,25,https://cdn.sofifa.com/players/206/516/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,76,79,Watford,https://cdn.sofifa.com/teams/1795/light_30.png,9.5M,18K,1,4,19,2022,6'1,161lbs,78,79,66,76,58,73,66,7,15,12,9,12,CAM,78,17.8M
207948,B. Traorae,24,https://cdn.sofifa.com/players/207/948/20_60.png,Burkina Faso,https://cdn.sofifa.com/flags/bf.png,76,79,Aston Villa,https://cdn.sofifa.com/teams/2/light_30.png,10M,49K,2,4,15,2024,5'11,161lbs,74,86,84,68,65,72,69,11,7,7,13,12,CAM,78,19.8M
207790,K. Ayhan,25,https://cdn.sofifa.com/players/207/790/20_60.png,Turkey,https://cdn.sofifa.com/flags/tr.png,75,78,Sassuolo,https://cdn.sofifa.com/teams/111974/light_30.png,7.5M,25K,1,3,5,2024,6'0,185lbs,70,72,65,68,77,50,47,16,10,8,14,10,CB,77,13.3M
175254,F. Caicedo,31,https://cdn.sofifa.com/players/175/254/20_60.png,Ecuador,https://cdn.sofifa.com/flags/ec.png,78,78,Lazio,https://cdn.sofifa.com/teams/46/light_30.png,9.5M,60K,2,3,20,2022,6'0,181lbs,74,79,68,59,91,82,73,7,13,7,8,10,CF,78,16.2M
184344,L. Bonucci,33,https://cdn.sofifa.com/players/184/344/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,85,85,Juventus,https://cdn.sofifa.com/teams/45/light_30.png,18M,110K,3,2,19,2024,6'3,187lbs,77,75,60,66,79,38,70,2,2,3,2,4,CB,85,29.7M
220659,J. Brownhill,24,https://cdn.sofifa.com/players/220/659/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,72,78,Burnley,https://cdn.sofifa.com/teams/1796/light_30.png,4.2M,30K,1,3,8,2024,5'11,152lbs,69,73,70,89,66,70,40,8,11,12,7,9,CM,74,8.8M
203747,Haector Bellera­n,25,https://cdn.sofifa.com/players/203/747/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,80,85,Arsenal,https://cdn.sofifa.com/teams/1/light_30.png,17.5M,76K,3,3,2,2023,5'10,163lbs,71,77,83,75,58,67,62,8,14,14,13,12,RB,81,34.6M
161956,Borja Valero,35,https://cdn.sofifa.com/players/161/956/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,77,77,Fiorentina,https://cdn.sofifa.com/teams/110374/light_30.png,3.9M,36K,3,4,6,2021,5'9,161lbs,85,86,51,53,60,59,72,5,4,10,8,7,CM,79,6.6M
190456,N. Clyne,28,https://cdn.sofifa.com/players/190/456/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,76,76,Liverpool,https://cdn.sofifa.com/teams/9/light_30.png,6.5M,67K,2,3,2,2020,5'9,148lbs,73,77,72,64,62,67,46,10,11,13,15,7,RB,76,12M
234035,Odriozola,24,https://cdn.sofifa.com/players/234/035/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,79,82,Real Madrid,https://cdn.sofifa.com/teams/243/light_30.png,14M,110K,1,3,19,2024,5'9,146lbs,74,77,78,79,58,66,62,11,12,10,5,14,RB,79,29.8M
189725,T. Cleverley,30,https://cdn.sofifa.com/players/189/725/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,75,75,Watford,https://cdn.sofifa.com/teams/1795/light_30.png,6M,18K,2,3,8,2022,5'9,148lbs,76,75,65,68,61,74,72,15,11,9,12,13,CM,75,10.8M
185422,J. King,28,https://cdn.sofifa.com/players/185/422/20_60.png,Norway,https://cdn.sofifa.com/flags/no.png,77,77,Bournemouth,https://cdn.sofifa.com/teams/1943/light_30.png,9M,19K,1,4,27,2021,6'0,181lbs,71,78,83,76,77,77,81,12,9,11,12,7,CF,77,17.1M
186801,C. Kouyatae,30,https://cdn.sofifa.com/players/186/801/20_60.png,Senegal,https://cdn.sofifa.com/flags/sn.png,77,77,Crystal Palace,https://cdn.sofifa.com/teams/1799/light_30.png,7.5M,48K,2,3,8,2022,6'2,183lbs,67,73,65,89,85,73,52,15,8,9,12,9,CB,78,14.3M
198717,W. Zaha,27,https://cdn.sofifa.com/players/198/717/20_60.png,Ivory Coast,https://cdn.sofifa.com/flags/ci.png,83,83,Crystal Palace,https://cdn.sofifa.com/teams/1799/light_30.png,27M,82K,2,5,11,2023,5'11,146lbs,77,86,89,75,77,76,72,15,10,15,11,10,LM,83,51.3M
201858,N. Sansone,28,https://cdn.sofifa.com/players/201/858/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,76,76,Bologna,https://cdn.sofifa.com/teams/189/light_30.png,8M,32K,2,3,10,2023,5'8,139lbs,73,78,80,61,54,76,74,11,7,14,9,14,CAM,77,14.4M
194932,A. Townsend,28,https://cdn.sofifa.com/players/194/932/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,77,77,Crystal Palace,https://cdn.sofifa.com/teams/1799/light_30.png,9M,54K,2,4,10,2021,5'10,161lbs,74,80,78,75,61,73,76,13,11,11,11,13,RM,77,17.1M
186905,A. Barnes,30,https://cdn.sofifa.com/players/186/905/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,77,77,Burnley,https://cdn.sofifa.com/teams/1796/light_30.png,8.5M,56K,1,3,10,2022,6'1,185lbs,70,79,63,74,80,79,80,6,10,11,10,10,ST,77,16.2M
247394,D. Kulusevski,20,https://cdn.sofifa.com/players/247/394/20_60.png,Sweden,https://cdn.sofifa.com/flags/se.png,77,87,Juventus,https://cdn.sofifa.com/teams/45/light_30.png,14.5M,54K,1,3,44,2024,6'1,165lbs,77,82,76,90,73,73,57,14,5,10,10,5,LM,81,26.8M
169638,C. Daniels,32,https://cdn.sofifa.com/players/169/638/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,72,72,Bournemouth,https://cdn.sofifa.com/teams/1943/light_30.png,1.9M,37K,1,3,11,2020,5'10,165lbs,72,74,61,54,63,66,72,14,16,13,6,7,LB,72,3.6M
206517,J. Grealish,24,https://cdn.sofifa.com/players/206/517/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,80,83,Aston Villa,https://cdn.sofifa.com/teams/2/light_30.png,19M,65K,1,4,10,2025,5'11,150lbs,81,82,79,76,61,76,58,11,6,11,10,13,CAM,82,37.5M
236699,S. Lukic,23,https://cdn.sofifa.com/players/236/699/20_60.png,Serbia,https://cdn.sofifa.com/flags/rs.png,74,81,Torino,https://cdn.sofifa.com/teams/54/light_30.png,8M,30K,1,3,7,2023,6'0,170lbs,78,81,64,66,69,58,66,9,11,13,9,6,CM,76,15.2M
201144,M. Badelj,31,https://cdn.sofifa.com/players/201/144/20_60.png,Croatia,https://cdn.sofifa.com/flags/hr.png,76,76,Genoa,https://cdn.sofifa.com/teams/110556/light_30.png,6M,16K,2,3,47,2023,6'1,176lbs,77,77,56,69,68,62,68,8,9,14,15,6,CDM,76,10.8M
220710,H. Wilson,23,https://cdn.sofifa.com/players/220/710/20_60.png,Wales,https://cdn.sofifa.com/flags/gb-wls.png,77,83,Liverpool,https://cdn.sofifa.com/teams/9/light_30.png,12M,66K,1,3,59,2023,5'8,154lbs,73,76,78,72,54,78,78,7,13,9,15,7,CAM,78,24.6M
237692,P. Foden,20,https://cdn.sofifa.com/players/237/692/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,79,88,Manchester City,https://cdn.sofifa.com/teams/10/light_30.png,19.5M,86K,1,4,47,2024,5'7,152lbs,79,83,79,74,44,78,64,8,15,6,10,13,CAM,81,40M
156272,Ederson,28,https://cdn.sofifa.com/players/156/272/15_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,74,74,Lazio,https://cdn.sofifa.com/teams/46/light_30.png,3.8M,60K,2,4,10,2017,5'11,163lbs,77,82,71,60,69,70,74,4,8,10,13,13,RW,75,
191005,A. Elmohamady,32,https://cdn.sofifa.com/players/191/005/20_60.png,Egypt,https://cdn.sofifa.com/flags/eg.png,71,71,Aston Villa,https://cdn.sofifa.com/teams/2/light_30.png,1.5M,29K,2,3,27,2021,6'0,172lbs,70,72,68,73,72,66,59,14,7,9,10,7,RB,71,2.9M
205175,A. Milik,26,https://cdn.sofifa.com/players/205/175/20_60.png,Poland,https://cdn.sofifa.com/flags/pl.png,81,84,Napoli,https://cdn.sofifa.com/teams/48/light_30.png,22.5M,80K,3,4,99,2021,6'1,172lbs,68,81,67,67,79,85,79,9,16,16,15,6,ST,83,39.9M
228092,S. Berge,22,https://cdn.sofifa.com/players/228/092/20_60.png,Norway,https://cdn.sofifa.com/flags/no.png,79,86,Sheffield United,https://cdn.sofifa.com/teams/1794/light_30.png,16M,34K,1,3,8,2024,6'5,212lbs,79,79,64,86,91,65,46,14,9,10,8,10,CDM,80,33.6M
202944,O. Hiljemark,27,https://cdn.sofifa.com/players/202/944/20_60.png,Sweden,https://cdn.sofifa.com/flags/se.png,74,75,Genoa,https://cdn.sofifa.com/teams/110556/light_30.png,6.5M,15K,1,3,88,2020,6'0,161lbs,75,75,65,89,68,65,64,6,8,15,16,12,CM,73,11.5M
12259,S. Keita,35,https://cdn.sofifa.com/players/012/259/16_60.png,Mali,https://cdn.sofifa.com/flags/ml.png,76,76,Roma,https://cdn.sofifa.com/teams/52/light_30.png,900K,70K,3,2,20,2016,6'0,165lbs,69,79,67,55,77,72,61,7,7,10,6,7,CB,76,
202325,D. Demme,28,https://cdn.sofifa.com/players/202/325/20_60.png,Germany,https://cdn.sofifa.com/flags/de.png,78,79,Napoli,https://cdn.sofifa.com/teams/48/light_30.png,10.5M,57K,1,3,4,2024,5'8,157lbs,76,75,67,93,66,62,58,14,10,14,12,9,CDM,78,18.6M
223329,A. Conti,26,https://cdn.sofifa.com/players/223/329/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,77,80,Milan,https://cdn.sofifa.com/teams/47/light_30.png,9.5M,34K,2,3,14,2022,6'0,168lbs,73,76,76,87,56,73,48,9,13,13,9,10,RWB,78,16.9M
215259,E. Rigoni,26,https://cdn.sofifa.com/players/215/259/20_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,77,78,Sampdoria,https://cdn.sofifa.com/teams/1837/light_30.png,10.5M,30K,1,4,10,2021,5'11,154lbs,75,77,83,79,58,74,60,16,6,10,8,16,LM,76,18.6M
236311,M. Rog,24,https://cdn.sofifa.com/players/236/311/20_60.png,Croatia,https://cdn.sofifa.com/flags/hr.png,75,79,Cagliari,https://cdn.sofifa.com/teams/1842/light_30.png,8.5M,25K,2,3,6,2024,5'11,161lbs,79,78,70,69,67,64,60,6,15,12,13,12,CAM,77,15.1M
208596,A. Belotti,26,https://cdn.sofifa.com/players/208/596/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,80,83,Torino,https://cdn.sofifa.com/teams/54/light_30.png,18.5M,57K,3,3,9,2022,5'11,159lbs,63,75,77,80,80,85,77,13,7,12,14,7,ST,83,32.8M
189484,D. Santon,29,https://cdn.sofifa.com/players/189/484/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,75,75,Roma,https://cdn.sofifa.com/teams/52/light_30.png,5.5M,500,2,3,18,2022,6'2,170lbs,73,75,64,69,65,65,57,15,10,15,14,8,RB,75,11.6M
188253,J. McCarthy,29,https://cdn.sofifa.com/players/188/253/20_60.png,Republic of Ireland,https://cdn.sofifa.com/flags/ie.png,76,76,Crystal Palace,https://cdn.sofifa.com/teams/1799/light_30.png,6.5M,46K,2,3,22,2022,5'11,159lbs,77,74,61,60,64,63,60,12,11,8,10,13,CDM,76,12.4M
212153,R. Gagliardini,26,https://cdn.sofifa.com/players/212/153/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,78,81,Inter,https://cdn.sofifa.com/teams/44/light_30.png,11.5M,77K,2,3,5,2023,6'2,170lbs,76,77,59,83,67,68,40,12,6,8,7,9,CDM,79,19.8M
226166,N. Mukiele,22,https://cdn.sofifa.com/players/226/166/20_60.png,France,https://cdn.sofifa.com/flags/fr.png,80,87,RB Leipzig,https://cdn.sofifa.com/teams/112172/light_30.png,18.5M,46K,1,3,22,2023,6'2,185lbs,72,74,77,75,79,59,45,10,7,14,11,15,CB,81,35.2M
190885,A. Smith,29,https://cdn.sofifa.com/players/190/885/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,75,75,Bournemouth,https://cdn.sofifa.com/teams/1943/light_30.png,5.5M,14K,1,3,15,2021,5'11,172lbs,71,73,69,75,67,65,55,8,9,15,9,6,RWB,75,10.5M
200746,J. Lundstram,26,https://cdn.sofifa.com/players/200/746/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,76,78,Sheffield United,https://cdn.sofifa.com/teams/1794/light_30.png,9M,34K,1,3,7,2021,5'11,163lbs,74,75,66,84,66,77,46,14,6,6,9,8,CM,78,17.8M
181318,A. Ekdal,30,https://cdn.sofifa.com/players/181/318/20_60.png,Sweden,https://cdn.sofifa.com/flags/se.png,75,75,Sampdoria,https://cdn.sofifa.com/teams/1837/light_30.png,6M,19K,2,3,6,2021,6'1,181lbs,77,79,51,71,71,70,68,5,5,5,5,5,CM,75,10.8M
227796,C. Pulisic,21,https://cdn.sofifa.com/players/227/796/20_60.png,United States,https://cdn.sofifa.com/flags/us.png,81,87,Chelsea,https://cdn.sofifa.com/teams/5/light_30.png,24.5M,83K,3,4,10,2024,5'10,152lbs,74,83,88,77,54,77,61,8,12,13,16,14,RM,82,51.5M
202477,Deulofeu,26,https://cdn.sofifa.com/players/202/477/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,80,81,Watford,https://cdn.sofifa.com/teams/1795/light_30.png,17.5M,25K,3,4,7,2023,5'10,161lbs,75,84,90,69,67,77,77,12,16,14,11,11,RW,81,32.8M
152922,E. Barreto,34,https://cdn.sofifa.com/players/152/922/20_60.png,Paraguay,https://cdn.sofifa.com/flags/py.png,71,71,Sampdoria,https://cdn.sofifa.com/teams/1837/light_30.png,1.2M,21K,2,3,8,2020,5'11,174lbs,71,72,58,55,70,69,60,11,6,15,14,15,CDM,72,2.2M
200054,Pedro Obiang,28,https://cdn.sofifa.com/players/200/054/20_60.png,Equatorial Guinea,https://cdn.sofifa.com/flags/gq.png,76,77,Sassuolo,https://cdn.sofifa.com/teams/111974/light_30.png,7.5M,29K,2,3,14,2023,6'1,165lbs,77,76,59,72,72,60,59,9,7,7,6,7,CDM,76,13.3M
211408,K. Linetty,25,https://cdn.sofifa.com/players/211/408/20_60.png,Poland,https://cdn.sofifa.com/flags/pl.png,74,78,Torino,https://cdn.sofifa.com/teams/54/light_30.png,7M,33K,2,3,77,2024,5'9,161lbs,75,76,69,76,61,68,50,13,8,11,14,6,CDM,77,12.4M
232293,V. Osimhen,21,https://cdn.sofifa.com/players/232/293/20_60.png,Nigeria,https://cdn.sofifa.com/flags/ng.png,79,87,Napoli,https://cdn.sofifa.com/teams/48/light_30.png,19M,54K,1,3,9,2025,6'1,172lbs,63,75,83,86,77,81,75,14,14,10,9,6,ST,80,36.1M
