MatchId,Division,Date,Time,HomeTeam,AwayTeam,FullTimeGoalsH,FullTimeGoalsA,HalfTimeGoalsH,HalfTimeGoalsA,ShotsH,ShotsA,ShotsOnTargetH,ShotsOnTargetA,FoulsH,FoulsA,CornersH,CornersA,YellowCardsH,YellowCardsA,RedCardsH,RedCardsA
1142,I1,2/9/2020,14:00,Napoli,Lecce,2,3,0,1,19,13,9,10,14,10,10,4,5,3,0,0
1143,I1,2/9/2020,17:00,Parma,Lazio,0,1,0,1,16,17,6,6,13,10,7,6,4,3,0,0
1144,I1,2/9/2020,19:45,Inter,Milan,4,2,0,2,14,8,11,5,6,13,7,6,4,2,0,0
1145,I1,2/15/2020,14:00,Lecce,Spal,2,1,1,0,8,13,4,5,13,23,4,8,5,3,0,0
1146,I1,2/15/2020,17:00,Bologna,Genoa,0,3,0,2,11,5,6,5,19,13,4,4,3,5,2,0
1147,I1,2/15/2020,19:45,Atalanta,Roma,2,1,0,1,11,5,7,1,11,15,5,2,1,5,0,0
1148,I1,2/16/2020,11:30,Udinese,Verona,0,0,0,0,10,9,6,6,13,17,9,6,1,2,0,0
1149,I1,2/16/2020,14:00,Juventus,Brescia,2,0,1,0,20,5,11,2,12,8,16,2,3,2,0,1
1150,I1,2/16/2020,14:00,Sampdoria,Fiorentina,1,5,0,3,13,12,8,9,13,13,7,3,5,4,1,1
1151,I1,2/16/2020,14:00,Sassuolo,Parma,0,1,0,1,10,6,5,6,14,19,5,3,5,4,0,0
1152,I1,2/16/2020,17:00,Cagliari,Napoli,0,1,0,0,10,12,4,4,14,11,2,3,3,1,0,0
1153,I1,2/16/2020,19:45,Lazio,Inter,2,1,0,1,11,9,6,6,13,15,6,6,5,2,0,0
1154,I1,2/17/2020,19:45,Milan,Torino,1,0,1,0,9,6,3,1,16,11,9,5,3,3,0,0
1155,I1,2/21/2020,19:45,Brescia,Napoli,1,2,1,0,8,7,1,5,16,14,4,4,3,3,0,0
1156,I1,2/22/2020,14:00,Bologna,Udinese,1,1,0,1,12,4,3,3,13,12,7,5,1,2,0,0
1157,I1,2/22/2020,17:00,Spal,Juventus,1,2,0,1,10,17,5,9,25,15,3,4,4,2,0,0
1158,I1,2/22/2020,19:45,Fiorentina,Milan,1,1,0,0,11,5,7,3,11,15,4,3,1,3,1,0
1159,I1,2/23/2020,11:30,Genoa,Lazio,2,3,0,1,11,11,9,8,12,13,6,1,2,2,0,0
1160,I1,2/23/2020,17:00,Roma,Lecce,4,0,2,0,19,9,11,4,9,6,6,4,1,0,0,0
1161,I1,2/29/2020,14:00,Lazio,Bologna,2,0,2,0,12,11,5,4,9,12,7,5,1,4,0,0
1162,I1,2/29/2020,19:45,Napoli,Torino,2,1,1,0,16,5,10,3,12,13,7,1,1,3,0,0
1163,I1,3/1/2020,14:00,Lecce,Atalanta,2,7,2,2,5,17,3,11,9,12,2,11,2,2,0,0
1164,I1,3/1/2020,17:00,Cagliari,Roma,3,4,1,2,7,18,7,14,14,13,2,7,4,5,0,0
1165,I1,3/8/2020,11:30,Parma,Spal,0,1,0,0,11,6,2,2,19,22,4,5,2,2,0,0
1166,I1,3/8/2020,14:00,Milan,Genoa,1,2,0,2,13,6,4,3,14,12,7,5,0,0,0,1
1167,I1,3/8/2020,14:00,Sampdoria,Verona,2,1,0,1,8,3,7,2,14,23,2,6,4,3,0,0
1168,I1,3/8/2020,17:00,Udinese,Fiorentina,0,0,0,0,11,7,2,5,8,5,6,9,2,0,0,0
1169,I1,3/8/2020,19:45,Juventus,Inter,2,0,0,0,12,8,6,2,8,18,5,4,1,3,0,1
1170,I1,3/9/2020,17:30,Sassuolo,Brescia,3,0,1,0,13,6,10,4,15,9,5,4,3,3,0,0
1171,I1,6/20/2020,18:30,Torino,Parma,1,1,1,1,14,6,9,5,16,17,5,2,1,2,0,0
1172,I1,6/20/2020,20:45,Verona,Cagliari,2,1,2,1,8,13,6,4,4,19,1,7,1,6,1,1
1173,I1,6/21/2020,18:30,Atalanta,Sassuolo,4,1,3,0,12,10,5,6,24,6,4,3,4,3,0,0
1174,I1,6/21/2020,20:45,Inter,Sampdoria,2,1,2,0,11,7,5,3,17,21,5,1,3,3,0,0
1175,I1,6/22/2020,18:30,Fiorentina,Brescia,1,1,1,1,15,5,8,3,21,21,7,2,5,4,1,0
1176,I1,6/22/2020,18:30,Lecce,Milan,1,4,0,1,6,12,1,11,8,13,5,4,1,1,0,0
1177,I1,6/22/2020,20:45,Bologna,Juventus,0,2,0,2,6,12,1,5,16,16,8,2,1,4,0,1
1178,I1,6/23/2020,18:30,Spal,Cagliari,0,1,0,0,6,9,2,4,21,12,1,9,3,3,0,0
1179,I1,6/23/2020,18:30,Verona,Napoli,0,2,0,1,10,10,6,8,16,7,8,4,1,1,0,0
1180,I1,6/23/2020,20:45,Genoa,Parma,1,4,0,2,9,11,3,8,15,15,1,3,1,2,0,0
1181,I1,6/23/2020,20:45,Torino,Udinese,1,0,1,0,4,7,3,5,11,11,1,16,0,0,0,0
1182,I1,6/24/2020,18:30,Inter,Sassuolo,3,3,2,1,14,8,10,4,18,20,7,6,3,1,1,0
1183,I1,6/24/2020,20:45,Atalanta,Lazio,3,2,1,2,13,5,9,3,13,15,11,0,2,2,0,0
1184,I1,6/24/2020,20:45,Roma,Sampdoria,2,1,0,1,16,13,10,9,10,14,10,8,0,0,0,0
1185,I1,6/26/2020,20:45,Juventus,Lecce,4,0,0,0,23,7,12,2,15,7,12,4,1,0,0,1
1186,I1,6/27/2020,16:15,Brescia,Genoa,2,2,2,1,6,11,4,8,16,16,1,8,4,2,0,0
1187,I1,6/27/2020,18:30,Cagliari,Torino,4,2,2,0,9,11,5,6,15,12,3,5,3,0,0,0
1188,I1,6/27/2020,20:45,Lazio,Fiorentina,2,1,0,1,12,9,4,5,13,13,7,1,5,2,0,1
1189,I1,6/28/2020,16:15,Milan,Roma,2,0,0,0,11,3,7,2,10,16,5,6,2,2,0,0
1190,I1,6/28/2020,18:30,Napoli,Spal,3,1,2,1,17,5,11,3,14,14,4,1,0,3,0,0
1191,I1,6/28/2020,18:30,Sampdoria,Bologna,1,2,0,0,13,9,7,4,17,15,13,4,3,1,0,0
1192,I1,6/28/2020,18:30,Sassuolo,Verona,3,3,0,0,13,6,9,4,17,13,12,2,2,2,0,0
1193,I1,6/28/2020,18:30,Udinese,Atalanta,2,3,1,1,9,13,4,13,14,9,0,10,2,2,0,0
1194,I1,6/28/2020,20:45,Parma,Inter,1,2,1,0,9,14,2,6,9,13,1,8,3,4,1,1
1195,I1,6/30/2020,18:30,Torino,Lazio,1,2,1,0,2,12,1,6,15,16,2,8,1,3,0,0
1196,I1,6/30/2020,20:45,Genoa,Juventus,1,3,0,0,2,11,2,9,21,10,2,9,5,1,0,0
1197,I1,7/1/2020,18:30,Bologna,Cagliari,1,1,1,0,16,6,7,4,20,17,7,2,3,2,0,0
1198,I1,7/1/2020,18:30,Inter,Brescia,6,0,3,0,20,3,12,1,13,10,4,4,2,2,0,0
1199,I1,7/1/2020,20:45,Fiorentina,Sassuolo,1,3,0,2,11,8,7,8,20,12,8,3,4,2,0,0
1200,I1,7/1/2020,20:45,Lecce,Sampdoria,1,2,0,1,12,8,6,5,13,14,9,5,2,3,0,0
1201,I1,7/1/2020,20:45,Spal,Milan,2,2,2,0,4,25,3,12,9,12,3,17,3,0,1,0
1202,I1,7/1/2020,20:45,Verona,Parma,3,2,1,1,6,13,5,5,14,10,3,1,2,3,0,0
1203,I1,7/2/2020,18:30,Atalanta,Napoli,2,0,0,0,6,15,4,8,17,14,5,5,1,1,0,0
1204,I1,7/2/2020,20:45,Roma,Udinese,0,2,0,1,9,8,6,3,10,11,10,7,3,2,1,0
1205,E0,8/9/2019,20:00,Liverpool,Norwich,4,1,4,0,15,12,7,5,9,9,11,2,0,2,0,0
1206,E0,8/10/2019,12:30,West Ham United F.C.,Manchester City,0,5,0,1,5,14,3,9,6,13,1,1,2,2,0,0
1207,E0,8/10/2019,15:00,Bournemouth,Sheffield United,1,1,0,0,13,8,3,3,10,19,3,4,2,1,0,0
1208,E0,8/10/2019,15:00,Burnley,Southampton,3,0,0,0,10,11,4,3,6,12,2,7,0,0,0,0
1209,E0,8/10/2019,15:00,Crystal Palace,Everton,0,0,0,0,6,10,2,3,16,14,6,2,2,1,0,1
1210,E0,8/10/2019,15:00,Watford,Brighton,0,3,0,1,11,5,3,3,15,11,5,2,0,1,0,0
1211,E0,8/10/2019,17:30,Tottenham,Aston Villa,3,1,0,1,31,7,7,4,13,9,14,0,1,0,0,0
1212,E0,8/11/2019,14:00,Leicester,Wolves,0,0,0,0,15,8,1,2,3,13,12,3,0,2,0,0
1213,E0,8/11/2019,14:00,Newcastle,Arsenal,0,1,0,0,9,8,2,2,12,7,5,3,1,3,0,0
1214,E0,8/11/2019,16:30,Man United,Chelsea,4,0,1,0,11,18,5,7,15,13,3,5,3,4,0,0
1215,E0,8/17/2019,12:30,Arsenal,Burnley,2,1,1,1,16,18,9,5,13,11,10,7,2,1,0,0
1216,E0,8/17/2019,15:00,Aston Villa,Bournemouth,1,2,0,2,22,12,7,4,10,13,10,5,0,2,0,0
1217,E0,8/17/2019,15:00,Brighton,West Ham United F.C.,1,1,0,0,16,8,4,3,11,10,8,6,0,2,0,0
1218,E0,8/17/2019,15:00,Everton,Watford,1,0,1,0,12,8,2,2,11,11,4,7,2,3,0,0
1219,E0,8/17/2019,15:00,Norwich,Newcastle,3,1,1,0,15,10,8,3,9,11,7,5,1,3,0,0
1220,E0,8/17/2019,15:00,Southampton,Liverpool,1,2,0,1,14,15,3,6,10,6,5,9,2,1,0,0
1221,E0,8/17/2019,17:30,Manchester City,Tottenham,2,2,2,1,30,3,10,2,14,4,13,2,1,0,0,0
1222,E0,8/18/2019,14:00,Sheffield United,Crystal Palace,1,0,0,0,15,6,3,4,16,11,8,4,3,1,0,0
1223,E0,8/18/2019,16:30,Chelsea,Leicester,1,1,1,0,14,12,5,3,9,14,4,5,1,0,0,0
1224,E0,8/19/2019,20:00,Wolves,Man United,1,1,0,1,6,9,2,2,17,8,4,6,2,2,0,0
1225,E0,8/23/2019,20:00,Aston Villa,Everton,2,0,1,0,7,12,3,1,10,18,0,6,2,3,0,0
1226,E0,8/24/2019,12:30,Norwich,Chelsea,2,3,2,2,6,23,5,8,9,9,1,8,1,1,0,0
1227,E0,8/24/2019,15:00,Brighton,Southampton,0,2,0,0,12,12,3,4,9,10,8,5,1,3,1,0
1228,E0,8/24/2019,15:00,Man United,Crystal Palace,1,2,0,1,22,5,3,3,8,18,8,1,2,4,0,0
1229,E0,8/24/2019,15:00,Sheffield United,Leicester,1,2,0,1,8,10,3,2,11,6,7,4,1,0,0,0
1230,E0,8/24/2019,15:00,Watford,West Ham United F.C.,1,3,1,1,23,16,3,10,12,11,8,7,1,1,0,0
1231,E0,8/24/2019,17:30,Liverpool,Arsenal,3,1,1,0,25,9,5,3,8,5,6,4,1,1,0,0
1232,E0,8/25/2019,14:00,Bournemouth,Manchester City,1,3,1,2,10,19,7,5,7,13,4,5,1,3,0,0
1233,E0,8/25/2019,16:30,Tottenham,Newcastle,0,1,0,1,17,8,2,3,10,5,6,6,2,2,0,0
1234,E0,8/25/2019,16:30,Wolves,Burnley,1,1,0,1,17,13,2,4,9,11,4,3,0,2,0,0
1235,E0,8/31/2019,12:30,Southampton,Man United,1,1,0,1,10,21,2,8,17,7,2,3,1,2,1,0
1236,E0,8/31/2019,15:00,Chelsea,Sheffield United,2,2,2,0,13,8,5,2,6,11,3,4,0,1,0,0
1237,E0,8/31/2019,15:00,Crystal Palace,Aston Villa,1,0,0,0,22,10,5,2,15,16,13,2,2,4,0,1
1238,E0,8/31/2019,15:00,Leicester,Bournemouth,3,1,2,1,13,8,5,2,9,11,4,5,1,3,0,0
1239,E0,8/31/2019,15:00,Manchester City,Brighton,4,0,2,0,15,6,6,2,10,6,8,1,1,1,0,0
1240,E0,8/31/2019,15:00,Newcastle,Watford,1,1,1,1,13,13,5,3,5,11,6,5,2,3,0,0
1241,E0,8/31/2019,15:00,West Ham United F.C.,Norwich,2,0,1,0,18,8,8,3,16,10,8,2,2,1,0,0
1242,E0,8/31/2019,17:30,Burnley,Liverpool,0,3,0,2,7,15,2,7,10,16,6,4,0,0,0,0
1243,E0,9/1/2019,14:00,Everton,Wolves,3,2,2,1,15,8,6,5,12,12,7,7,1,4,0,1
1244,E0,9/1/2019,16:30,Arsenal,Tottenham,2,2,1,2,26,13,8,9,13,19,11,6,3,5,0,0
1245,E0,9/14/2019,12:30,Liverpool,Newcastle,3,1,2,1,21,8,9,1,5,4,10,1,0,0,0,0
1246,E0,9/14/2019,15:00,Brighton,Burnley,1,1,0,0,14,7,5,1,13,7,3,6,0,2,0,0
1247,E0,9/14/2019,15:00,Man United,Leicester,1,0,1,0,10,9,5,3,14,14,3,9,1,2,0,0
1248,E0,9/14/2019,15:00,Sheffield United,Southampton,0,1,0,0,17,11,4,7,10,7,12,6,1,1,1,0
1249,E0,9/14/2019,15:00,Tottenham,Crystal Palace,4,0,4,0,13,11,5,6,19,11,4,3,4,2,0,0
1250,E0,9/14/2019,15:00,Wolves,Chelsea,2,5,0,3,11,15,4,6,8,11,7,5,1,2,0,0
1251,E0,9/14/2019,17:30,Norwich,Manchester City,3,2,2,1,7,25,3,8,8,7,3,16,3,1,0,0
1252,E0,9/15/2019,14:00,Bournemouth,Everton,3,1,1,1,13,14,6,5,5,14,7,7,0,4,0,0
1253,E0,9/15/2019,16:30,Watford,Arsenal,2,2,0,2,31,10,7,4,14,4,7,1,3,3,0,0
1254,E0,9/16/2019,20:00,Aston Villa,West Ham United F.C.,0,0,0,0,10,13,5,1,13,12,2,4,2,1,0,1
1255,E0,9/20/2019,20:00,Southampton,Bournemouth,1,3,0,2,25,6,6,3,8,9,4,5,1,3,0,0
1256,E0,9/21/2019,12:30,Leicester,Tottenham,2,1,0,1,16,11,7,4,16,13,8,2,1,2,0,0
1257,E0,9/21/2019,15:00,Burnley,Norwich,2,0,2,0,13,11,6,2,11,10,7,3,0,1,0,0
1258,E0,9/21/2019,15:00,Everton,Sheffield United,0,2,0,1,16,2,3,1,9,9,12,3,1,3,0,0
1259,E0,9/21/2019,15:00,Manchester City,Watford,8,0,5,0,28,5,11,4,5,9,5,4,2,2,0,0
1260,E0,9/21/2019,17:30,Newcastle,Brighton,0,0,0,0,11,16,4,3,12,8,5,3,2,1,0,0
1261,E0,9/22/2019,14:00,Crystal Palace,Wolves,1,1,0,0,13,14,4,4,7,10,6,7,2,1,0,1
1262,E0,9/22/2019,14:00,West Ham United F.C.,Man United,2,0,1,0,8,9,6,3,8,9,3,7,2,2,0,0
1263,E0,9/22/2019,16:30,Arsenal,Aston Villa,3,2,0,1,21,14,6,9,13,15,9,4,5,1,1,0
1264,E0,9/22/2019,16:30,Chelsea,Liverpool,1,2,0,2,13,6,2,3,8,13,6,4,3,3,0,0
1265,E0,9/28/2019,12:30,Sheffield United,Liverpool,0,1,0,0,12,16,2,4,8,4,6,5,1,1,0,0
1266,E0,9/28/2019,15:00,Aston Villa,Burnley,2,2,1,0,16,10,3,3,10,16,7,3,1,4,0,0
1267,E0,9/28/2019,15:00,Bournemouth,West Ham United F.C.,2,2,1,1,13,17,5,6,7,8,6,6,3,1,0,0
1268,E0,9/28/2019,15:00,Chelsea,Brighton,2,0,0,0,24,8,10,1,5,13,5,2,2,3,0,0
1269,E0,9/28/2019,15:00,Crystal Palace,Norwich,2,0,1,0,15,10,3,3,14,10,5,5,3,1,0,0
1270,E0,9/28/2019,15:00,Tottenham,Southampton,2,1,2,1,9,14,4,6,5,16,6,6,0,2,1,0
1271,E0,9/28/2019,15:00,Wolves,Watford,2,0,1,0,6,14,2,5,5,6,1,6,0,1,0,0
1272,E0,9/28/2019,17:30,Everton,Manchester City,1,3,1,1,12,20,8,9,4,8,5,2,2,2,0,0
1273,E0,9/29/2019,16:30,Leicester,Newcastle,5,0,1,0,13,3,5,0,12,9,9,0,1,1,0,1
1274,E0,9/30/2019,20:00,Man United,Arsenal,1,1,1,0,16,10,4,5,18,13,8,7,4,2,0,0
1275,E0,10/5/2019,12:30,Brighton,Tottenham,3,0,2,0,17,8,6,3,11,7,4,4,2,1,0,0
1276,E0,10/5/2019,15:00,Burnley,Everton,1,0,0,0,9,11,3,2,5,12,7,9,2,1,0,1
1277,E0,10/5/2019,15:00,Liverpool,Leicester,2,1,1,0,18,2,8,1,9,17,4,6,1,4,0,0
1278,E0,10/5/2019,15:00,Norwich,Aston Villa,1,5,0,2,21,22,5,12,14,17,10,6,1,3,0,0
1279,E0,10/5/2019,15:00,Watford,Sheffield United,0,0,0,0,8,9,2,3,7,6,7,7,0,2,0,0
1280,E0,10/5/2019,17:30,West Ham United F.C.,Crystal Palace,1,2,0,0,9,7,4,4,11,7,2,2,3,2,0,0
1281,E0,10/6/2019,14:00,Arsenal,Bournemouth,1,0,1,0,12,10,2,2,12,6,14,5,1,2,0,0
1282,E0,10/6/2019,14:00,Manchester City,Wolves,0,2,0,0,18,7,2,2,11,14,9,1,5,2,0,0
1283,E0,10/6/2019,14:00,Southampton,Chelsea,1,4,1,3,10,13,3,7,8,15,3,4,0,1,0,0
1284,E0,10/6/2019,16:30,Newcastle,Man United,1,0,0,0,12,12,2,3,12,10,4,6,3,3,0,0
1285,E0,10/19/2019,12:30,Everton,West Ham United F.C.,2,0,1,0,19,8,10,4,15,15,11,2,2,2,0,0
1286,E0,10/19/2019,15:00,Aston Villa,Brighton,2,1,1,1,24,20,8,5,9,17,7,5,1,2,0,1
1287,E0,10/19/2019,15:00,Bournemouth,Norwich,0,0,0,0,11,10,2,1,8,11,6,7,1,3,0,0
1288,E0,10/19/2019,15:00,Chelsea,Newcastle,1,0,0,0,16,5,8,0,9,12,11,0,2,1,0,0
1289,E0,10/19/2019,15:00,Leicester,Burnley,2,1,1,1,19,13,3,4,4,10,9,4,0,3,0,0
1290,E0,10/19/2019,15:00,Tottenham,Watford,1,1,0,1,12,7,2,2,5,9,11,2,4,3,0,0
1291,E0,10/19/2019,15:00,Wolves,Southampton,1,1,0,0,4,14,1,5,10,17,1,3,3,2,0,0
1292,E0,10/19/2019,17:30,Crystal Palace,Manchester City,0,2,0,2,7,21,2,10,8,10,1,8,1,1,0,0
1293,E0,10/20/2019,16:30,Man United,Liverpool,1,1,1,0,7,10,2,4,6,14,3,1,0,1,0,0
1294,E0,10/21/2019,20:00,Sheffield United,Arsenal,1,0,1,0,8,9,2,3,10,12,7,12,4,4,0,0
1295,E0,10/25/2019,20:00,Southampton,Leicester,0,9,0,5,6,25,3,15,3,12,2,7,0,0,1,0
1296,E0,10/26/2019,12:30,Manchester City,Aston Villa,3,0,0,0,25,11,9,5,10,5,13,7,1,1,1,0
1297,E0,10/26/2019,15:00,Brighton,Everton,3,2,1,1,8,10,4,6,12,12,0,5,2,1,0,0
1298,E0,10/26/2019,15:00,Watford,Bournemouth,0,0,0,0,7,15,3,5,14,8,5,10,5,3,0,0
1299,E0,10/26/2019,15:00,West Ham United F.C.,Sheffield United,1,1,1,0,12,10,4,4,7,10,10,4,2,2,0,0
1300,E0,10/26/2019,17:30,Burnley,Chelsea,2,4,0,2,13,16,5,7,7,8,5,6,3,2,0,0
1301,E0,10/27/2019,14:00,Newcastle,Wolves,1,1,1,0,13,13,2,5,8,15,3,6,2,2,1,0
1302,E0,10/27/2019,16:30,Arsenal,Crystal Palace,2,2,2,1,15,10,6,4,18,9,12,5,2,0,0,0
1303,E0,10/27/2019,16:30,Liverpool,Tottenham,2,1,0,1,21,11,13,4,9,11,8,3,3,3,0,0
1304,E0,10/27/2019,16:30,Norwich,Man United,1,3,0,2,10,21,3,11,13,10,1,10,2,2,0,0
1305,E0,11/2/2019,12:30,Bournemouth,Man United,1,0,1,0,12,15,6,4,14,12,4,10,4,3,0,0
1306,E0,11/2/2019,15:00,Arsenal,Wolves,1,1,1,0,10,25,4,8,6,15,8,9,0,2,0,0
1307,E0,11/2/2019,15:00,Aston Villa,Liverpool,1,2,1,0,5,25,2,6,12,9,2,10,1,2,0,0
1308,E0,11/2/2019,15:00,Brighton,Norwich,2,0,0,0,21,7,5,0,11,8,8,3,0,1,0,0
1309,E0,11/2/2019,15:00,Manchester City,Southampton,2,1,0,1,26,3,4,3,11,10,17,0,3,1,0,0
1310,E0,11/2/2019,15:00,Sheffield United,Burnley,3,0,3,0,13,6,6,0,8,12,7,6,1,2,0,0
1311,E0,11/2/2019,15:00,West Ham United F.C.,Newcastle,2,3,0,2,16,12,6,9,10,7,7,3,2,1,0,0
1312,E0,11/2/2019,17:30,Watford,Chelsea,1,2,0,1,12,16,3,10,8,5,1,6,4,2,0,0
1313,E0,11/3/2019,14:00,Crystal Palace,Leicester,0,2,0,0,12,14,3,5,15,16,5,6,2,2,0,0
1314,E0,11/3/2019,16:30,Everton,Tottenham,1,1,0,0,7,4,3,2,9,8,5,2,1,2,0,1
1315,E0,11/8/2019,20:00,Norwich,Watford,0,2,0,1,17,12,5,2,7,13,10,4,1,2,0,1
1316,E0,11/9/2019,12:30,Chelsea,Crystal Palace,2,0,0,0,23,3,5,1,9,17,7,0,3,2,0,0
1317,E0,11/9/2019,15:00,Burnley,West Ham United F.C.,3,0,2,0,14,7,12,4,17,10,11,4,2,1,0,0
1318,E0,11/9/2019,15:00,Newcastle,Bournemouth,2,1,1,1,20,16,9,3,10,5,5,4,2,0,0,0
1319,E0,11/9/2019,15:00,Southampton,Everton,1,2,0,1,4,24,3,5,12,12,5,9,1,1,0,0
1320,E0,11/9/2019,15:00,Tottenham,Sheffield United,1,1,0,0,17,14,5,4,6,9,4,4,2,2,0,0
1321,E0,11/9/2019,17:30,Leicester,Arsenal,2,0,0,0,19,8,7,1,10,10,5,4,1,1,0,0
1322,E0,11/10/2019,14:00,Man United,Brighton,3,1,2,0,21,6,11,2,10,14,5,2,2,5,0,0
1323,E0,11/10/2019,14:00,Wolves,Aston Villa,2,1,1,0,17,13,5,4,17,8,6,3,4,3,0,0
1324,E0,11/10/2019,16:30,Liverpool,Manchester City,3,1,2,0,12,18,5,3,10,5,4,13,0,2,0,0
1325,E0,11/23/2019,12:30,West Ham United F.C.,Tottenham,2,3,0,2,11,15,4,6,12,14,3,7,3,2,0,0
1326,E0,11/23/2019,15:00,Arsenal,Southampton,2,2,1,1,12,21,5,6,13,19,6,8,6,2,0,0
1327,E0,11/23/2019,15:00,Bournemouth,Wolves,1,2,0,2,9,17,2,7,10,12,5,9,2,1,1,0
1328,E0,11/23/2019,15:00,Brighton,Leicester,0,2,0,0,7,19,0,9,9,1,6,7,2,0,0,0
1329,E0,11/23/2019,15:00,Crystal Palace,Liverpool,1,2,0,0,16,12,6,4,8,7,9,8,0,1,0,0
1330,E0,11/23/2019,15:00,Everton,Norwich,0,2,0,0,18,13,7,5,12,11,7,7,3,5,0,0
1331,E0,11/23/2019,15:00,Watford,Burnley,0,3,0,0,15,11,4,5,14,13,7,5,0,3,0,0
1332,E0,11/23/2019,17:30,Manchester City,Chelsea,2,1,2,1,15,11,4,2,5,9,8,2,1,1,0,0
1333,E0,11/24/2019,16:30,Sheffield United,Man United,3,3,1,0,12,11,8,5,13,10,6,3,1,2,0,0
1334,E0,11/25/2019,20:00,Aston Villa,Newcastle,2,0,2,0,17,11,8,5,10,9,11,6,1,1,0,0
1335,E0,11/30/2019,12:30,Newcastle,Manchester City,2,2,1,1,6,24,3,9,4,6,1,10,1,2,0,0
1336,E0,11/30/2019,15:00,Burnley,Crystal Palace,0,2,0,1,15,7,4,2,13,10,5,6,2,0,0,0
1337,E0,11/30/2019,15:00,Chelsea,West Ham United F.C.,0,1,0,0,19,5,6,4,0,16,9,3,0,3,0,0
1338,E0,11/30/2019,15:00,Liverpool,Brighton,2,1,2,0,15,12,7,5,3,10,4,5,0,0,1,0
1339,E0,11/30/2019,15:00,Tottenham,Bournemouth,3,2,1,0,15,20,5,6,10,12,4,8,0,2,0,0
1340,E0,11/30/2019,17:30,Southampton,Watford,2,1,0,1,11,6,6,3,6,10,6,7,1,0,0,0
1341,E0,12/1/2019,14:00,Norwich,Arsenal,2,2,2,1,15,16,8,7,8,10,7,12,2,1,0,0
1342,E0,12/1/2019,14:00,Wolves,Sheffield United,1,1,0,1,13,9,3,4,12,18,7,2,1,4,0,0
1343,E0,12/1/2019,16:30,Leicester,Everton,2,1,0,1,16,11,6,3,7,9,4,4,0,1,0,0
1344,E0,12/1/2019,16:30,Man United,Aston Villa,2,2,1,1,16,9,6,3,16,8,9,9,4,1,0,0
1345,E0,12/3/2019,19:30,Crystal Palace,Bournemouth,1,0,0,0,7,6,2,3,6,15,6,9,3,3,1,0
1346,E0,12/3/2019,20:15,Burnley,Manchester City,1,4,0,1,4,17,2,8,9,6,3,6,1,1,0,0
1347,E0,12/4/2019,19:30,Chelsea,Aston Villa,2,1,1,1,25,9,9,3,18,10,9,5,2,1,0,0
1348,E0,12/4/2019,19:30,Leicester,Watford,2,0,0,0,12,4,6,1,13,16,7,2,3,2,0,0
1349,E0,12/4/2019,19:30,Man United,Tottenham,2,1,1,1,12,8,7,5,9,9,4,3,0,1,0,0
1350,E0,12/4/2019,19:30,Southampton,Norwich,2,1,2,0,14,10,5,3,12,7,6,1,1,1,0,0
1351,E0,12/4/2019,19:30,Wolves,West Ham United F.C.,2,0,1,0,13,6,7,3,8,9,5,4,1,2,0,0
1352,E0,12/4/2019,20:15,Liverpool,Everton,5,2,4,2,11,12,5,4,13,17,5,6,1,2,0,0
1353,E0,12/5/2019,19:30,Sheffield United,Newcastle,0,2,0,1,13,6,6,4,10,6,8,1,2,0,0,0
1354,E0,12/5/2019,20:15,Arsenal,Brighton,1,2,0,1,12,20,5,9,10,11,9,9,3,1,0,0
1355,E0,12/7/2019,12:30,Everton,Chelsea,3,1,1,0,13,15,7,4,14,9,1,5,3,0,0,0
1356,E0,12/7/2019,15:00,Bournemouth,Liverpool,0,3,0,2,3,21,0,9,5,6,1,3,0,1,0,0
1357,E0,12/7/2019,15:00,Tottenham,Burnley,5,0,3,0,13,7,7,1,12,8,1,1,1,1,0,0
1358,E0,12/7/2019,15:00,Watford,Crystal Palace,0,0,0,0,13,3,3,0,15,16,6,2,4,2,0,0
1359,E0,12/7/2019,17:30,Manchester City,Man United,1,2,0,2,22,11,5,7,10,10,16,3,3,2,0,0
1360,E0,12/8/2019,14:00,Aston Villa,Leicester,1,4,1,2,15,23,2,8,21,15,8,5,6,2,0,0
1361,E0,12/8/2019,14:00,Newcastle,Southampton,2,1,0,0,12,19,6,4,11,17,3,12,1,3,0,0
1362,E0,12/8/2019,14:00,Norwich,Sheffield United,1,2,1,0,14,9,4,3,6,12,9,1,0,4,0,0
1363,E0,12/8/2019,16:30,Brighton,Wolves,2,2,2,2,13,13,4,5,10,7,3,4,3,0,0,0
1364,E0,12/9/2019,20:00,West Ham United F.C.,Arsenal,1,3,1,0,11,10,4,3,12,6,4,3,2,0,0,0
1365,E0,12/14/2019,12:30,Liverpool,Watford,2,0,1,0,16,8,6,2,8,6,6,3,2,1,0,0
1366,E0,12/14/2019,15:00,Burnley,Newcastle,1,0,0,0,7,9,4,0,15,12,4,3,0,2,0,0
1367,E0,12/14/2019,15:00,Chelsea,Bournemouth,0,1,0,0,18,11,5,2,9,14,9,4,1,2,0,0
1368,E0,12/14/2019,15:00,Leicester,Norwich,1,1,1,1,18,10,5,3,11,15,12,4,0,4,0,0
1369,E0,12/14/2019,15:00,Sheffield United,Aston Villa,2,0,0,0,7,8,3,0,10,9,3,2,2,2,0,0
1370,E0,12/14/2019,17:30,Southampton,West Ham United F.C.,0,1,0,1,11,11,2,4,9,14,5,8,1,3,0,0
